,gene_id,gene_name,fit_beta,fit_gamma
402,ENSG00000167548,KMT2D,0.13486399016288106,0.08980908382028695
403,ENSG00000123416,TUBA1B,9.279965706336094,0.05544164242315884
404,ENSG00000050405,LIMA1,0.230704316867014,0.12155538683077922
405,ENSG00000170545,SMAGP,2.67868384705572,0.20449795857664604
406,ENSG00000170421,KRT8,6.444685108683692,0.4019897487927386
407,ENSG00000123405,NFE2,2.1923605179846537,0.05632039183256352
408,ENSG00000161642,ZNF385A,2.1023598996196258,0.10078636637576058
409,ENSG00000161638,ITGA5,0.291957707333657,0.1402025897290341
410,ENSG00000135426,TESPA1,0.3802208243547328,0.2038411763702705
411,ENSG00000135404,CD63,3.849320063861153,0.04628693743315871
412,ENSG00000166888,STAT6,0.3769278124677432,0.17336502716015825
413,ENSG00000179912,R3HDM2,0.029816363058633468,0.08728169210468796
414,ENSG00000175197,DDIT3,16.781941459191337,0.20063919970180186
415,ENSG00000257698,GIHCG,2.5874877500105486,0.3758338388749156
416,ENSG00000198673,TAFA2,0.07266516050553908,0.139132481115587
417,ENSG00000111110,PPM1H,0.03510503236996425,0.1122907508969012
418,ENSG00000257815,AC025159.1,0.05393146310625879,0.06859346250599375
419,ENSG00000198707,CEP290,0.4115284029564956,0.14016442195902454
420,ENSG00000133639,BTG1,10.05710248768574,0.2303807119030873
421,ENSG00000184752,NDUFA12,0.2197459081332948,0.05032588392248725
422,ENSG00000180263,FGD6,0.06453866428425432,0.06294365323455846
423,ENSG00000059758,CDK17,0.04913437316706605,0.07330138025819136
424,ENSG00000120805,ARL1,3.4770585252573407,0.12504648352322648
425,ENSG00000111670,GNPTAB,0.22549487188103665,0.12451381381725125
426,ENSG00000120860,WASHC3,0.9991386484787136,0.15162964085313824
427,ENSG00000017427,IGF1,1.3394318679575643,0.46511282256293496
428,ENSG00000008405,CRY1,0.10948985002567284,0.0712118538595185
429,ENSG00000084112,SSH1,0.10684745512170242,0.05420772156111014
430,ENSG00000139428,MMAB,0.2916781085538851,0.025430667024991933
431,ENSG00000111229,ARPC3,0.8574373638935993,0.04846562302393244
432,ENSG00000234608,MAPKAPK5-AS1,0.3513824839821164,0.18795572917895426
433,ENSG00000088992,TESC,0.8610562443459634,0.10477058911237452
434,ENSG00000135108,FBXO21,0.5146280257303523,0.15044761849644406
435,ENSG00000176871,WSB2,0.5498295546857751,0.1424231081553597
436,ENSG00000130779,CLIP1,0.11706642571346396,0.14897132378455602
437,ENSG00000150977,RILPL2,1.115981792689546,0.22831819610271234
438,ENSG00000073060,SCARB1,0.4471815595965923,0.2874073117339273
439,ENSG00000150991,UBC,0.5239301936886426,0.09164865204251116
440,ENSG00000090615,GOLGA3,0.34537104599380164,0.3263020174477297
441,ENSG00000082805,ERC1,0.0151964213963853,0.07838059119510363
442,ENSG00000111640,GAPDH,6.24316599277569,0.0376303728112922
443,ENSG00000111678,C12orf57,0.6359129077924803,0.2496169430874563
444,ENSG00000178878,APOLD1,1.0242164144419583,0.37991655325035295
445,ENSG00000111711,GOLT1B,0.1677010706546765,0.05192761894930912
446,ENSG00000139163,ETNK1,0.3871249732352387,0.1033021695749144
447,ENSG00000118308,LRMP,0.2375600746925277,0.2266338080146802
448,ENSG00000111790,FGFR1OP2,0.6193647884444208,0.1018327687927252
449,ENSG00000174718,RESF1,0.4292028884568685,0.3628590520053725
450,ENSG00000257261,AC008014.1,0.020438243996235013,0.09757173364307556
451,ENSG00000179715,PCED1B,0.02389335178659369,0.058973954510522675
452,ENSG00000167553,TUBA1C,0.04669275339226588,0.07198156963416355
453,ENSG00000123352,SPATS2,0.170316038385556,0.21293979946202315
454,ENSG00000161813,LARP4,0.22236370128291894,0.16838493871461752
455,ENSG00000185432,METTL7A,1.2794422854660383,0.14300482910391055
456,ENSG00000050426,LETMD1,0.3152170557636748,0.12373109418905626
457,ENSG00000111057,KRT18,3.87619945101716,0.03584143515612443
458,ENSG00000135476,ESPL1,0.39910438294632217,0.2221812139410388
459,ENSG00000185591,SP1,0.4081376608267407,0.08744208422381905
460,ENSG00000135409,AMHR2,4.147459542854039,0.209870312794506
461,ENSG00000205352,PRR13,2.1400500051269007,0.057321559085292
462,ENSG00000123338,NCKAP1L,0.8972985946220459,0.1904988857829716
463,ENSG00000170515,PA2G4,2.44460640514322,0.1499110096381216
464,ENSG00000110944,IL23A,2.9168704319103687,0.1765790173714428
465,ENSG00000135506,OS9,0.7858599213401443,0.19642832538005733
466,ENSG00000061987,MON2,0.005399498019483446,0.01375123092326138
467,ENSG00000153179,RASSF3,0.0914432843770272,0.12469990940272288
468,ENSG00000174106,LEMD3,0.20491291312302554,0.1326405706972247
469,ENSG00000127337,YEATS4,1.7145367074234608,0.08963264882126883
470,ENSG00000166226,CCT2,4.963876420818801,0.2196368246763281
471,ENSG00000028203,VEZT,0.1315196140975683,0.12790710470244795
472,ENSG00000120868,APAF1,0.20235202906546912,0.11588709478406276
473,ENSG00000136021,SCYL2,0.16474365360343882,0.0738483188622752
474,ENSG00000185480,PARPBP,0.05469883606672064,0.09003682099875544
475,ENSG00000166598,HSP90B1,1.3785109845009265,0.2763185281723446
476,ENSG00000111785,RIC8B,0.03605750271501738,0.0517313055942935
477,ENSG00000151135,TMEM263,0.20797255945896492,0.11733429522066513
478,ENSG00000076248,UNG,3.3749152632753847,0.2637048204991083
479,ENSG00000110921,MVK,0.6548347004847077,0.10367200421517694
480,ENSG00000076513,ANKRD13A,0.6422617747645214,0.13012855605996013
481,ENSG00000111275,ALDH2,0.740347468879272,0.0954981866107176
482,ENSG00000188735,TMEM120B,0.0058010015838709855,0.023009704490602682
483,ENSG00000175727,MLXIP,0.0876140743692127,0.03772121252642702
484,ENSG00000184445,KNTC1,0.03667182115874618,0.04577733551161407
485,ENSG00000183955,KMT5A,0.9386376836536324,0.2587997133261991
486,ENSG00000185344,ATP6V0A2,0.1597313955121415,0.10054203572087808
487,ENSG00000081760,AACS,0.3070785606582838,0.23129849806054045
488,ENSG00000132341,RAN,3.378491117525863,0.056534577148664535
489,ENSG00000198598,MMP17,0.25945329713912274,0.17792254451089706
490,ENSG00000287861,AL137001.2,0.5676791492804162,0.11330530846234528
491,ENSG00000139505,MTMR6,0.4498946280214773,0.13960471632419136
492,ENSG00000120694,HSPH1,1.6752267883731342,0.13055966628409574
493,ENSG00000244754,N4BP2L2,0.022600857812226084,0.08467266065797772
494,ENSG00000102804,TSC22D1,0.28028616938110884,0.08212168345493974
495,ENSG00000133112,TPT1,26.289110877890984,0.046895822486296916
496,ENSG00000123200,ZC3H13,0.2694948793137241,0.0433569868360143
497,ENSG00000136167,LCP1,1.3412127819897812,0.16692444016160096
498,ENSG00000184226,PCDH9,0.0065194599153696,0.056654412359096636
499,ENSG00000083520,DIS3,0.6989429427435162,0.20260524636407826
500,ENSG00000005810,MYCBP2,0.2562582329007799,0.18373871377871773
501,ENSG00000125247,TMTC4,0.18364891382730733,0.10055714590216742
502,ENSG00000134884,ARGLU1,1.9094727435026249,0.07086590318174965
503,ENSG00000287530,AL445985.2,1.1819200623650472,0.642390104765937
504,ENSG00000132952,USPL1,0.09156317946442284,0.07851433851828894
505,ENSG00000120699,EXOSC8,0.9791256789086804,0.17910861754842222
506,ENSG00000188811,NHLRC3,0.0908385907011989,0.05575852134688585
507,ENSG00000136156,ITM2B,1.0204974854064144,0.18307221450006086
508,ENSG00000139687,RB1,0.0363309996934602,0.0663334166254904
509,ENSG00000136108,CKAP2,1.7579305082943322,0.3207304079230455
510,ENSG00000102471,NDFIP2,0.41342229368897904,0.05442415846275661
511,ENSG00000102580,DNAJC3,0.39293940872224536,0.09696904314414752
512,ENSG00000139793,MBNL2,0.0603965381484277,0.14691666993790414
513,ENSG00000134882,UBAC2,0.03322606841216882,0.03029160179773728
514,ENSG00000125246,CLYBL,0.009969709417981771,0.047245465672065584
515,ENSG00000134900,TPP2,0.1710925386830706,0.0777744282516594
516,ENSG00000092094,OSGEP,0.4529969274688246,0.05482320851793894
517,ENSG00000100461,RBM23,0.5531134642913056,0.15180858257061608
518,ENSG00000215256,DHRS4-AS1,0.5143325022485906,0.15800219276891356
519,ENSG00000100911,PSME2,16.229698091589107,0.15442133400506314
520,ENSG00000196792,STRN3,0.05454754151024965,0.07280486133622849
521,ENSG00000129493,HEATR5A,0.10418495358260707,0.052050115145827774
522,ENSG00000129515,SNX6,0.05527757558566018,0.022627100318318195
523,ENSG00000100906,NFKBIA,0.8755296831374766,0.11332382649453247
524,ENSG00000179454,KLHL28,0.1033659649957066,0.08548521026193058
525,ENSG00000126787,DLGAP5,2.739914099663436,0.27842849256602875
526,ENSG00000258791,LINC00520,0.26477472168281396,0.19418087403145706
527,ENSG00000258667,HIF1A-AS3,0.030711231264174563,0.14215239366375845
528,ENSG00000126821,SGPP1,0.11720519603132767,0.09984442421676902
529,ENSG00000072042,RDH11,0.9053117377511428,0.13478382225423294
530,ENSG00000185650,ZFP36L1,0.487669173798995,0.12840948419712647
531,ENSG00000133983,COX16,0.78446787743641,0.04669725480269437
532,ENSG00000187097,ENTPD5,0.05384944870015902,0.048174857788190716
533,ENSG00000119638,NEK9,0.0739535231730723,0.05492124206969989
534,ENSG00000100596,SPTLC2,0.1614388780414706,0.1773521251053789
535,ENSG00000071537,SEL1L,0.3053575863735924,0.19484203006109568
536,ENSG00000100784,RPS6KA5,0.08522032916961689,0.11642143287913892
537,ENSG00000100815,TRIP11,0.2460413494993439,0.08331976521104416
538,ENSG00000066427,ATXN3,0.03666078076781167,0.04502231718915549
539,ENSG00000100721,TCL1A,2.257402032032632,0.1825024594742614
540,ENSG00000140105,WARS,0.3826736302637306,0.13815384707995612
541,ENSG00000080824,HSP90AA1,3.3835836089857296,0.1673088566280024
542,ENSG00000126215,XRCC3,0.23412301325632026,0.10242975980835067
543,ENSG00000211899,IGHM,1.4803296603376643,0.4195531503578182
544,ENSG00000197324,LRP10,0.2760069310943791,0.07701667035652685
545,ENSG00000100867,DHRS2,39.40357172453708,0.2926002912049427
546,ENSG00000187630,DHRS4L2,4.1261990681241825,0.12199241260993958
547,ENSG00000092010,PSME1,0.9541648491474336,0.06004915682011469
548,ENSG00000092098,RNF31,0.2281463744233077,0.11378631678714192
549,ENSG00000288044,AL096870.8,0.2743132114142922,0.14111011479508165
550,ENSG00000092140,G2E3,0.7851641610915467,0.3737817496232527
551,ENSG00000100473,COCH,0.02319808731275925,0.05249371172981579
552,ENSG00000150527,MIA2,0.054167068635833364,0.07565863070988413
553,ENSG00000251363,LINC02315,0.061337902800003175,0.07024336301839068
554,ENSG00000100526,CDKN3,0.8656261928938555,0.2927068631430513
555,ENSG00000180008,SOCS4,1.3350696554077703,0.17811486900576326
556,ENSG00000131966,ACTR10,0.4001224754595633,0.10264451610963986
557,ENSG00000100567,PSMA3,3.108766094341205,0.17297764008774622
558,ENSG00000100578,KIAA0586,0.16979837690370986,0.17275773929355262
559,ENSG00000100592,DAAM1,0.30787934274733675,0.20505656959633525
560,ENSG00000274015,AL136038.5,0.3141755274419483,0.04919939929490762
561,ENSG00000171723,GPHN,0.009120152869870602,0.054115755988870216
562,ENSG00000072415,MPP5,0.21251434692427285,0.07678861220570031
563,ENSG00000134001,EIF2S1,2.152303286334772,0.15544587815489455
564,ENSG00000081181,ARG2,0.8752294439575077,0.14259987404367994
565,ENSG00000140043,PTGR2,0.3781082856464871,0.09737003780558676
566,ENSG00000119616,FCF1,0.07903022340255916,0.0599144933416985
567,ENSG00000119715,ESRRB,0.023851548074182792,0.07042352517548041
568,ENSG00000119705,SLIRP,4.134182240613393,0.07848246190034577
569,ENSG00000066455,GOLGA5,0.2011816646120209,0.13774581136921024
570,ENSG00000165948,IFI27L1,0.4008092754167401,0.08641982992431912
571,ENSG00000100749,VRK1,0.12638294947160456,0.08744609876792335
572,ENSG00000090061,CCNK,0.04987544549259959,0.031002662542162038
573,ENSG00000185559,DLK1,10.472896720847764,0.6563762024969134
574,ENSG00000197102,DYNC1H1,0.23881081479021346,0.05063717515065876
575,ENSG00000100664,EIF5,1.5398799922923117,0.2335295876403195
576,ENSG00000075413,MARK3,0.010371147392428485,0.01587975611736239
577,ENSG00000126214,KLC1,0.13389538613709856,0.13448610857677293
578,ENSG00000273749,CYFIP1,0.15004323546992632,0.09954155281293954
579,ENSG00000215252,GOLGA8B,0.455174938870996,0.15573211743004056
580,ENSG00000134138,MEIS2,0.009539563581625513,0.02485593973627416
581,ENSG00000104147,OIP5,0.3527122276014541,0.10271796537673893
582,ENSG00000166887,VPS39,0.2608642957063729,0.1528384435979583
583,ENSG00000261684,AC018362.1,0.035676917230874045,0.07567822731354877
584,ENSG00000260916,CCPG1,0.02032431468450545,0.043234992638533656
585,ENSG00000137845,ADAM10,0.14086000489907646,0.12406444319954735
586,ENSG00000182718,ANXA2,5.465374587456363,0.22064478825230946
587,ENSG00000129003,VPS13C,0.2375620137160157,0.19063458682999115
588,ENSG00000103657,HERC1,0.021382287317402632,0.02916302001448908
589,ENSG00000035664,DAPK2,0.12730082403966644,0.10350823476979527
590,ENSG00000166794,PPIB,5.348748671994729,0.06374041483130358
591,ENSG00000180304,OAZ2,1.2573867222321633,0.04444817143416079
592,ENSG00000103707,MTFMT,0.13089840035576925,0.1040117006748764
593,ENSG00000138617,PARP16,0.16762847909699802,0.06419137008316245
594,ENSG00000067225,PKM,1.1033082666497127,0.11632901113078173
595,ENSG00000178761,FAM219B,0.18146874217203798,0.12602353761780322
596,ENSG00000169371,SNUPN,1.1644760412281518,0.14049566171217187
597,ENSG00000140395,WDR61,1.5017270253744643,0.17416745553455354
598,ENSG00000103811,CTSH,6.661984378732196,0.1811058536107333
599,ENSG00000140598,EFL1,0.0658925296205623,0.0548156577508814
600,ENSG00000064726,BTBD1,0.1799833491478885,0.14147319461590038
601,ENSG00000182054,IDH2,1.6137156608218224,0.13229739539169855
602,ENSG00000185043,CIB1,5.58368962161845,0.12054191414246468
603,ENSG00000198901,PRC1,0.9396611299693512,0.15099304109269107
604,ENSG00000247809,NR2F2-AS1,0.008856627764110954,0.06883363293628048
605,ENSG00000131871,SELENOS,2.0938838297841973,0.06683259989583877
606,ENSG00000131876,SNRPA1,1.0030034103823424,0.05501102253931023
607,ENSG00000198826,ARHGAP11A,0.7460136183746603,0.2850751841909968
608,ENSG00000287973,AC100834.2,0.7878235768821215,0.642912478933593
609,ENSG00000128944,KNSTRN,1.4534804082070996,0.1750922254962254
610,ENSG00000187446,CHP1,0.24000357203635714,0.03801663059998514
611,ENSG00000137804,NUSAP1,1.0378864012232023,0.17766629019702404
612,ENSG00000092445,TYRO3,1.015255513282022,0.13688814484735407
613,ENSG00000137822,TUBGCP4,0.1945460676150764,0.06614236490874098
614,ENSG00000167004,PDIA3,0.20190981585899487,0.041128167591416784
615,ENSG00000092470,WDR76,0.5308105804170759,0.24453147833040656
616,ENSG00000166710,B2M,0.006565367825151312,0.03905573005081443
617,ENSG00000171763,SPATA5L1,0.12526470723204688,0.07466221018573344
618,ENSG00000156958,GALK2,0.006619593540414686,0.044693606780463864
619,ENSG00000140284,SLC27A2,0.4977112641330975,0.15376112724424
620,ENSG00000104112,SCG3,3.281001356571493,0.19900265266345052
621,ENSG00000138594,TMOD3,0.04736415019104436,0.050027866636328494
622,ENSG00000128923,MINDY2,0.08786501974168807,0.049448349814648435
623,ENSG00000157450,RNF111,0.027654608788450497,0.08632020024102961
624,ENSG00000157456,CCNB2,1.12549539382662,0.14703607691593434
625,ENSG00000140416,TPM1,0.7788117622752453,0.05126112742565672
626,ENSG00000166128,RAB8B,0.08544048627737631,0.08674276737376772
627,ENSG00000028528,SNX1,0.014321637703487876,0.03543396503148382
628,ENSG00000259471,LINC01169,0.007157282670293279,0.08927421357098818
629,ENSG00000033800,PIAS1,0.015870871003050298,0.027289353058504
630,ENSG00000137807,KIF23,0.6510145124265175,0.19751813317875053
631,ENSG00000247240,UBL7-AS1,0.04569964486134308,0.0902368704743991
632,ENSG00000179361,ARID3B,0.13082220173484932,0.07881750452613973
633,ENSG00000167196,FBXO22,0.0662046240881685,0.036945521367767714
634,ENSG00000041357,PSMA4,3.9743342993908035,0.12584196809550288
635,ENSG00000156206,CFAP161,0.06434939858912334,0.0862987319703819
636,ENSG00000172349,IL16,0.0486851999641093,0.0677814344457509
637,ENSG00000188659,SAXO2,0.20133275842359571,0.1107391357729127
638,ENSG00000140526,ABHD2,0.3791513666390181,0.2481137514862535
639,ENSG00000185033,SEMA4B,0.13086547913061244,0.1994167242091272
640,ENSG00000140575,IQGAP1,0.9820513660353022,0.18267491167495328
641,ENSG00000168904,LRRC28,0.1809525069562324,0.08840974478562033
642,ENSG00000068305,MEF2A,0.04359123065742437,0.05610500900476542
643,ENSG00000103148,NPRL3,0.03977456347961583,0.07229160884078653
644,ENSG00000103249,CLCN7,0.7367343762435664,0.09771296871565582
645,ENSG00000103024,NME3,3.992477905833072,0.1186586258846564
646,ENSG00000162032,SPSB3,1.7844009579203015,0.11369324807585612
647,ENSG00000260260,SNHG19,0.9961390030643641,0.04590866327212735
648,ENSG00000153443,UBALD1,0.06378502795891555,0.05590415693731637
649,ENSG00000189067,LITAF,0.8646994073450854,0.1610290866594697
650,ENSG00000153066,TXNDC11,0.16864640547365448,0.10734335457434713
651,ENSG00000140694,PARN,0.11380512854105534,0.16065931821488086
652,ENSG00000157045,NTAN1,1.2042550742161815,0.09764524857242037
653,ENSG00000259929,AC010601.1,0.008552792484878459,0.06218010256125711
654,ENSG00000170540,ARL6IP1,4.809648111998441,0.2565541248743454
655,ENSG00000260442,ATP2A1-AS1,1.444179242728405,0.12961266256196466
656,ENSG00000103502,CDIPT,0.1164175681677694,0.10341929927885583
657,ENSG00000196118,CCDC189,0.7511575623123972,0.13526297398034534
658,ENSG00000103494,RPGRIP1L,0.4568148833532209,0.12581476568702546
659,ENSG00000159461,AMFR,0.6196002248018241,0.11486236696987212
660,ENSG00000159720,ATP6V0D1,0.8422391646642352,0.10207713075918898
661,ENSG00000181019,NQO1,0.30604624706542793,0.3955453181124037
662,ENSG00000247228,AC009060.1,0.2612889990675354,0.1554753722469503
663,ENSG00000157350,ST3GAL2,0.2931174282709377,0.2409264087986259
664,ENSG00000166747,AP1G1,0.18301208115290427,0.11312545720548632
665,ENSG00000102984,ZNF821,0.10038623830089607,0.07725471830378074
666,ENSG00000065457,ADAT1,0.3865920159562589,0.12648384548626962
667,ENSG00000140950,MEAK7,0.6686988843494982,0.17836406986801573
668,ENSG00000103187,COTL1,3.518077590614679,0.18951865506463764
669,ENSG00000131153,GINS2,10.895337786962504,0.2190780293578309
670,ENSG00000103257,SLC7A5,0.7257140540191245,0.17849336175118705
671,ENSG00000051523,CYBA,8.728168762836926,0.33590451719348635
672,ENSG00000167508,MVD,2.131699735556804,0.17766818225320696
673,ENSG00000129993,CBFA2T3,0.2979111782617454,0.23929489132944176
674,ENSG00000167522,ANKRD11,0.011588336474624063,0.09186373642244287
675,ENSG00000075399,VPS9D1,0.18766147262445787,0.15539127217420798
676,ENSG00000130656,HBZ,2.8643077122559046,0.7929751939363131
677,ENSG00000206172,HBA1,88.9244967225346,0.2427203229036045
678,ENSG00000086506,HBQ1,3.6428611714398182,0.15424488120446614
679,ENSG00000090581,GNPTG,0.3596612851148422,0.1516899579742786
680,ENSG00000255198,SNHG9,0.23370658547697346,0.12671400282381312
681,ENSG00000183971,NPW,0.6311750450418526,0.16466427327574445
682,ENSG00000167964,RAB26,0.02293037107224441,0.06936192912678107
683,ENSG00000162063,CCNF,1.094194733165062,0.34156872125756216
684,ENSG00000140992,PDPK1,1.0054258549708373,0.150537297031551
685,ENSG00000162076,FLYWCH2,0.6691286289527018,0.13378736718247633
686,ENSG00000048471,SNX29,0.03842479780035695,0.11765246161863585
687,ENSG00000072864,NDE1,0.2516873187948502,0.2724497473128309
688,ENSG00000260126,AC136431.1,0.0033876107301739878,0.0651730214637646
689,ENSG00000261448,AC109446.3,0.5220996116457318,0.13437355177045676
690,ENSG00000103544,VPS35L,0.03010872489362196,0.06485326737617725
691,ENSG00000005187,ACSM3,0.27374271011240153,0.1327317669093201
692,ENSG00000166851,PLK1,14.349685830117302,0.2206991721022362
693,ENSG00000103485,QPRT,0.3783688569799173,0.035764427041676934
694,ENSG00000080603,SRCAP,0.3825962453419313,0.1058875934458112
695,ENSG00000260083,MIR762HG,0.17108158296197098,0.06391378016309107
696,ENSG00000169877,AHSP,3.383425938306881,0.5361540253019874
697,ENSG00000102893,PHKB,0.0957579266999348,0.16048403558523544
698,ENSG00000177200,CHD9,0.0042814714968127145,0.011754900748246366
699,ENSG00000087253,LPCAT2,0.4198692803156543,0.3146846035946289
700,ENSG00000125148,MT2A,6.924817471587173,0.1123216700962846
701,ENSG00000051108,HERPUD1,0.4488161085312297,0.05942962389738176
702,ENSG00000102931,ARL2BP,0.9210442329352256,0.062262440805758386
703,ENSG00000140931,CMTM3,4.619479458284168,0.26229038624453993
704,ENSG00000140939,NOL3,0.1617828581635674,0.1407353215996925
705,ENSG00000038358,EDC4,2.8155045092879267,0.14029485844077094
706,ENSG00000159792,PSKH1,0.7589940622460811,0.09400701823375336
707,ENSG00000072736,NFATC3,0.013046374435075805,0.04055998900631192
708,ENSG00000168807,SNTB2,0.13490798438528034,0.07841735559579023
709,ENSG00000102908,NFAT5,0.009480707177265206,0.08602003278012561
710,ENSG00000198373,WWP2,0.05944880181393952,0.09723678161625343
711,ENSG00000090857,PDPR,0.22164344674612715,0.08124808480512337
712,ENSG00000157353,FCSK,0.18819413817899225,0.058176333303706376
713,ENSG00000102967,DHODH,0.9097390825948704,0.14513291912857978
714,ENSG00000103035,PSMD7,0.21278999164641213,0.10928251127747124
715,ENSG00000166848,TERF2IP,0.19500041470469368,0.1235937752268117
716,ENSG00000135686,KLHL36,1.5922702502901018,0.12938017180357786
717,ENSG00000140941,MAP1LC3B,3.0521693974528112,0.11235497043889156
718,ENSG00000170100,ZNF778,0.6270524806381544,0.1027204941612143
719,ENSG00000158805,ZNF276,1.4436314215263255,0.12384387765364692
720,ENSG00000167699,GLOD4,0.4880829151804962,0.15150378281048402
721,ENSG00000004660,CAMKK1,0.14806222059588844,0.12610575384175818
722,ENSG00000108405,P2RX1,0.01257223772805543,0.08683673135340188
723,ENSG00000074370,ATP2A3,0.2362810691857114,0.32441883738424315
724,ENSG00000141456,PELP1,0.3355368052943048,0.10237889604051108
725,ENSG00000215067,ALOX12-AS1,0.014874934217587784,0.11271105147728222
726,ENSG00000170296,GABARAP,3.776662066262868,0.046607155669071004
727,ENSG00000178999,AURKB,1.0349725292314702,0.15955132442301811
728,ENSG00000170310,STX8,0.16163935862390846,0.13372385862237424
729,ENSG00000153976,HS3ST3A1,0.06162061194887415,0.13411516420772812
730,ENSG00000109099,PMP22,1.710607179115851,0.15908126676704928
731,ENSG00000181350,LRRC75A,0.4869171971325138,0.06641452868850373
732,ENSG00000109083,IFT20,0.9313139026651216,0.14209881242982306
733,ENSG00000076382,SPAG5,0.9527413667973632,0.1479618972897068
734,ENSG00000160606,TLCD1,0.5109978022337555,0.13902605895456965
735,ENSG00000109118,PHF12,0.03655821405281552,0.04754597184468988
736,ENSG00000196535,MYO18A,0.11450241387675605,0.0975879083077712
737,ENSG00000141298,SSH2,0.021327276400475544,0.1301544723219966
738,ENSG00000176390,CRLF3,0.010750780410030069,0.07705675051519102
739,ENSG00000108306,FBXL20,0.02414429739574344,0.08021137614446051
740,ENSG00000125686,MED1,0.13998178689757176,0.06753241369195069
741,ENSG00000131747,TOP2A,4.417698221197306,0.4028634992886724
742,ENSG00000171345,KRT19,3.6297523058424814,0.17944168634774674
743,ENSG00000168610,STAT3,0.235649628962884,0.1047299381704434
744,ENSG00000177469,CAVIN1,1.8660483212925127,0.21600318492636608
745,ENSG00000108799,EZH1,0.11384105403192132,0.09202471812740813
746,ENSG00000108840,HDAC5,1.478649076855714,0.14900283592005964
747,ENSG00000004939,SLC4A1,0.2396579418867289,0.26799137590264505
748,ENSG00000186185,KIF18B,0.07815625096351864,0.1999519482231224
749,ENSG00000172992,DCAKD,0.04332189362293271,0.0675102452012678
750,ENSG00000224505,AC138150.1,0.04362650570055265,0.05091757479789078
751,ENSG00000225190,PLEKHM1,0.21569773989280874,0.05926234057908945
752,ENSG00000173917,HOXB2,0.1514091519050788,0.052674444597869984
753,ENSG00000260027,HOXB7,1.2809379884082792,0.1960281958527976
754,ENSG00000068097,HEATR6,0.3783977709496832,0.09830909409612017
755,ENSG00000170832,USP32,0.03468002472037875,0.0916231305036976
756,ENSG00000062725,APPBP2,0.06438156767581332,0.08226376121368405
757,ENSG00000008283,CYB561,0.4524738774866819,0.0903444979612266
758,ENSG00000178607,ERN1,0.036550586624872566,0.04967970579315482
759,ENSG00000197170,PSMD12,1.6234734126293833,0.09540844632483772
760,ENSG00000161513,FDXR,4.251255131234818,0.16521083755901692
761,ENSG00000189159,JPT1,1.9420297311100665,0.169835508265725
762,ENSG00000132475,H3F3B,1.212429520379206,0.02797961770472706
763,ENSG00000070526,ST6GALNAC1,0.6334407934268588,0.23845299142023865
764,ENSG00000141524,TMC6,1.0056884484597728,0.14831063781159134
765,ENSG00000141582,CBX4,0.5567641764777781,0.1021491588731439
766,ENSG00000141577,CEP131,1.036926847599458,0.10783613188092896
767,ENSG00000157637,SLC38A10,0.17876729122751847,0.12656099956041916
768,ENSG00000184009,ACTG1,0.2347973360655155,0.04804824228284349
769,ENSG00000225663,MCRIP1,1.7255675119460068,0.11115829598573893
770,ENSG00000185624,P4HB,0.3560546295978579,0.05297942019031518
771,ENSG00000169710,FASN,3.911852666479375,0.07798572159842973
772,ENSG00000178927,CYBC1,2.1651831327277504,0.08522149782549437
773,ENSG00000132386,SERPINF1,0.9777894654295974,0.0709003909712206
774,ENSG00000129195,PIMREG,2.8414331356698934,0.4579423101191538
775,ENSG00000258315,C17orf49,2.3091817550145755,0.14358330616006176
776,ENSG00000072778,ACADVL,1.1660904409161117,0.048164700720684565
777,ENSG00000161960,EIF4A1,16.833129348260204,0.351775074821362
778,ENSG00000170004,CHD3,0.6223305199632454,0.061966055648717835
779,ENSG00000065559,MAP2K4,0.053771853711698035,0.06878853493601117
780,ENSG00000170315,UBB,15.17214255922468,0.5305757929312144
781,ENSG00000133030,MPRIP,0.029995276622922267,0.045432120015036034
782,ENSG00000233098,CCDC144NL-AS1,0.039179645209678,0.1223793211051524
783,ENSG00000109046,WSB1,0.12159294373177415,0.049497703086922175
784,ENSG00000108587,GOSR1,0.3063410846544408,0.13507293647774438
785,ENSG00000267321,SNHG30,1.1245226836172226,0.19497121379208848
786,ENSG00000278311,GGNBP2,0.10005394615454258,0.029629879428150874
787,ENSG00000277791,PSMB3,0.31494815710207696,0.11158860225418207
788,ENSG00000171475,WIPF2,0.3268079336940071,0.10180771611977556
789,ENSG00000094804,CDC6,2.373230129367761,0.2562130018384131
790,ENSG00000141753,IGFBP4,2.4221477915061147,0.1831199269377773
791,ENSG00000173812,EIF1,0.0956746010617082,0.03412991148128724
792,ENSG00000188554,NBR1,0.5564382444817967,0.16568574239128933
793,ENSG00000030582,GRN,2.317881834610644,0.20547783972774256
794,ENSG00000184922,FMNL1,1.4615032106046193,0.1640318670784476
795,ENSG00000198336,MYL4,0.3966930950452836,0.0624794726852599
796,ENSG00000108465,CDK5RAP3,0.11936768475222942,0.13501529543698487
797,ENSG00000136436,CALCOCO2,0.4589190448818128,0.11618428706072795
798,ENSG00000262967,AC005921.2,2.312179714629792,0.1978741436110069
799,ENSG00000243678,NME2,0.5702375441896751,0.028777035886273124
800,ENSG00000068489,PRR11,0.7506739024636409,0.3487993946990665
801,ENSG00000062716,VMP1,0.03810790982985168,0.0253752133066125
802,ENSG00000011028,MRC2,0.816933664293917,0.10060162157475304
