<<<<<<< HEAD
,gene_id,log(estimated_mean donor-bond and acceptor-bond half-life time [min])
4024,ENSG00000136715,0.9498741009678235
4025,ENSG00000136718,3.4552523171776204
4026,ENSG00000136731,0.9614595212615046
4027,ENSG00000136732,3.2160370516754724
4028,ENSG00000136738,0.652495835460562
4029,ENSG00000136754,0.8800207127944193
4030,ENSG00000136758,-0.24895350799164517
4031,ENSG00000136770,3.6694378337344333
4032,ENSG00000136783,3.1996456396691477
4033,ENSG00000136802,1.7772300554228948
4034,ENSG00000136807,1.9235741906750012
4035,ENSG00000136810,0.8575316237990016
4036,ENSG00000136811,2.8533282481526396
4037,ENSG00000136813,0.6840899189236822
4038,ENSG00000136816,3.077735227634268
4039,ENSG00000136819,2.1040163904489844
4040,ENSG00000136824,0.08471458201617686
4041,ENSG00000136826,2.011424657962203
4042,ENSG00000136827,1.9961241596033126
4043,ENSG00000136842,0.988016626303605
4044,ENSG00000136854,2.753209317944821
4045,ENSG00000136861,0.23795964076951107
4046,ENSG00000136868,2.9581043146107855
4047,ENSG00000136870,2.510389325012615
4048,ENSG00000136874,1.3208222018998976
4049,ENSG00000136875,0.656067282631215
4050,ENSG00000136877,0.43001393416658706
4051,ENSG00000136878,3.443762109080843
4052,ENSG00000136888,1.8371781831539626
4053,ENSG00000136891,0.6516752117258783
4054,ENSG00000136897,0.5981606843655451
4055,ENSG00000136908,3.6939895595513472
4056,ENSG00000136925,0.967667907995535
4057,ENSG00000136929,0.40999025051434757
4058,ENSG00000136930,1.7445162217601866
4059,ENSG00000136932,1.2445737778212953
4060,ENSG00000136933,1.7817479363195834
4061,ENSG00000136935,1.535041573388636
4062,ENSG00000136936,1.07909778190276
4063,ENSG00000136937,0.3972341187968523
4064,ENSG00000136938,1.553563659647361
4065,ENSG00000136940,1.1284801237935909
4066,ENSG00000136942,3.430185374305781
4067,ENSG00000136943,1.932015408839005
4068,ENSG00000136950,2.894133466778659
4069,ENSG00000136982,1.0349915004487624
4070,ENSG00000136986,1.744909089430846
4071,ENSG00000136997,2.157007923131727
4072,ENSG00000137038,3.4773431451419072
4073,ENSG00000137054,1.1628927317788396
4074,ENSG00000137055,0.22759900415381437
4075,ENSG00000137070,2.9386301764870937
4076,ENSG00000137073,1.474713360717221
4077,ENSG00000137075,0.5083696260815259
4078,ENSG00000137076,2.1920060388280285
4079,ENSG00000137100,2.862980473780098
4080,ENSG00000137106,2.593738612739407
4081,ENSG00000137124,1.5625612098236372
4082,ENSG00000137133,3.1195570321202166
4083,ENSG00000137135,1.9864380190751871
4084,ENSG00000137145,1.1362074958496602
4085,ENSG00000137154,1.8379666376037131
4086,ENSG00000137161,2.5172591522141627
4087,ENSG00000137166,2.244790396491872
4088,ENSG00000137168,1.740922632700628
4089,ENSG00000137171,3.1847633614065356
4090,ENSG00000137177,0.39921210855127165
4091,ENSG00000137185,2.287188712983412
4092,ENSG00000137193,3.2186795995937367
4093,ENSG00000137198,1.380783850994242
4094,ENSG00000137200,2.4829073546107563
4095,ENSG00000137207,2.726717374236729
4096,ENSG00000137210,2.271400780523573
4097,ENSG00000137216,2.4824158338404603
4098,ENSG00000137218,2.075536012327741
4099,ENSG00000137221,2.6933915572139555
4100,ENSG00000137266,2.4927183458307667
4101,ENSG00000137267,2.71587498425808
4102,ENSG00000137275,1.5759225981181921
4103,ENSG00000137288,1.5024557979319215
4104,ENSG00000137309,4.599611912341763
4105,ENSG00000137310,3.565081941516959
4106,ENSG00000137312,2.684327092183612
4107,ENSG00000137331,2.342197880140465
4108,ENSG00000137337,1.6535956205851692
4109,ENSG00000137338,1.726073045375543
4110,ENSG00000137343,1.44728323325624
4111,ENSG00000137364,5.4052521057076115
4112,ENSG00000137409,2.8553515505823572
4113,ENSG00000137411,2.0356379120085712
4114,ENSG00000137413,1.4374756182587944
4115,ENSG00000137414,1.8266933275400885
4116,ENSG00000137460,1.0812721622039538
4117,ENSG00000137478,1.4956691869268806
4118,ENSG00000137486,2.5606430969602902
4119,ENSG00000137491,2.912758014323009
4120,ENSG00000137492,0.458412940748557
4121,ENSG00000137494,1.7369537911785407
4122,ENSG00000137496,3.093037715332911
4123,ENSG00000137497,2.8020666609134603
4124,ENSG00000137500,1.8282930197280292
4125,ENSG00000137502,-1.2893798010237294
4126,ENSG00000137504,3.0741883129843517
4127,ENSG00000137509,3.2649420435202763
4128,ENSG00000137513,1.078159151878142
4129,ENSG00000137522,1.6011021363802012
4130,ENSG00000137547,2.0920509323866154
4131,ENSG00000137563,0.7019890282679756
4132,ENSG00000137574,-0.05574180392844775
4133,ENSG00000137575,2.245403895966104
4134,ENSG00000137601,1.7922228845649708
4135,ENSG00000137648,2.5683591013989164
4136,ENSG00000137656,0.9582685959675337
4137,ENSG00000137692,0.3475489083331773
4138,ENSG00000137700,2.7562201129313357
4139,ENSG00000137710,2.0034229920672937
4140,ENSG00000137713,1.1513855279584557
4141,ENSG00000137714,1.3206519416042246
4142,ENSG00000137720,1.6589264998455544
4143,ENSG00000137760,0.6157134191226357
4144,ENSG00000137764,0.5097461321828909
4145,ENSG00000137770,2.030269431705916
4146,ENSG00000137776,1.125160548087237
4147,ENSG00000137801,0.45877492019997057
4148,ENSG00000137802,2.46011892212167
4149,ENSG00000137804,2.197625459762079
4150,ENSG00000137807,0.43011542946990056
4151,ENSG00000137812,1.4273463571482556
4152,ENSG00000137814,1.401957318172423
4153,ENSG00000137815,1.3988388760491217
4154,ENSG00000137817,3.3930388392534128
4155,ENSG00000137818,4.780692497428944
4156,ENSG00000137822,1.4551554754842957
4157,ENSG00000137824,3.33691938530147
4158,ENSG00000137834,1.911036254409358
4159,ENSG00000137842,1.562657922435571
4160,ENSG00000137845,0.2484583399126917
4161,ENSG00000137871,2.23569616035143
4162,ENSG00000137876,0.5686103949378356
4163,ENSG00000137878,0.8765686414768071
4164,ENSG00000137942,2.4326681284264513
4165,ENSG00000137944,0.6244512578306971
4166,ENSG00000137947,-0.30085741451738757
4167,ENSG00000137955,2.1322773908941444
4168,ENSG00000137992,1.3923505197669517
4169,ENSG00000137996,1.5910293132477797
4170,ENSG00000138018,2.365936726446933
4171,ENSG00000138029,1.4502618826692206
4172,ENSG00000138032,2.0219798516906526
4173,ENSG00000138035,1.1377817946736062
4174,ENSG00000138036,4.231506800196471
4175,ENSG00000138050,1.3916745305519242
4176,ENSG00000138069,0.5514416562799357
4177,ENSG00000138071,0.2821917895792531
4178,ENSG00000138073,2.5479269774729105
4179,ENSG00000138074,2.1953583196260973
4180,ENSG00000138078,0.7742243076336338
4181,ENSG00000138081,0.845978290838592
4182,ENSG00000138085,1.577440879878522
4183,ENSG00000138092,2.8803016697371726
4184,ENSG00000138095,1.3059396014875029
4185,ENSG00000138107,1.9125663164079678
4186,ENSG00000138138,2.922576503254243
4187,ENSG00000138160,-0.33926420496994675
4188,ENSG00000138161,0.7306867530260023
4189,ENSG00000138166,1.4028788145621673
4190,ENSG00000138175,-0.9800473969581028
4191,ENSG00000138180,-0.04487303789119061
4192,ENSG00000138182,0.573076811422365
4193,ENSG00000138185,1.2965756761353648
4194,ENSG00000138190,0.516644396602696
4195,ENSG00000138231,0.7713957095830396
4196,ENSG00000138246,1.1314601410782548
4197,ENSG00000138279,0.4495536858825528
4198,ENSG00000138303,1.5742558706087726
4199,ENSG00000138316,4.307599319682289
4200,ENSG00000138326,2.4849394737865453
4201,ENSG00000138336,0.767552277221207
4202,ENSG00000138346,-0.4208140204381371
4203,ENSG00000138363,0.7635652516083983
4204,ENSG00000138375,1.5057727844607316
4205,ENSG00000138376,0.34518067909436134
4206,ENSG00000138381,0.9673529285297444
4207,ENSG00000138382,6.222224033737231
4208,ENSG00000138385,4.664557881180855
4209,ENSG00000138386,2.8337806507815215
4210,ENSG00000138398,0.737450630694913
4211,ENSG00000138399,3.343376523036076
4212,ENSG00000138413,2.2857440112542227
4213,ENSG00000138430,1.0826754048971492
4214,ENSG00000138433,0.4652468682965697
4215,ENSG00000138434,1.205803104999228
4216,ENSG00000138439,1.598705048907355
4217,ENSG00000138442,0.11327001618537004
4218,ENSG00000138443,2.6099588327041396
4219,ENSG00000138448,1.3556649123007758
4220,ENSG00000138449,0.7323924784152368
4221,ENSG00000138459,1.1029514448821487
4222,ENSG00000138468,1.5158392282892965
4223,ENSG00000138495,1.481319873601704
4224,ENSG00000138592,0.8656483651619645
4225,ENSG00000138593,1.1650796165861441
4226,ENSG00000138594,0.6809450131091427
4227,ENSG00000138600,1.2446667303082113
4228,ENSG00000138604,2.5286267641716185
4229,ENSG00000138606,2.596305894997163
4230,ENSG00000138613,3.5951716035509333
4231,ENSG00000138614,1.1806803245722315
4232,ENSG00000138617,3.010759198469241
4233,ENSG00000138621,2.7708349867010162
4234,ENSG00000138623,2.472316000385012
4235,ENSG00000138629,0.8125818580447514
4236,ENSG00000138640,1.369227710045971
4237,ENSG00000138641,1.3555106436595639
4238,ENSG00000138658,0.554571271918102
4239,ENSG00000138660,0.8686453772968238
4240,ENSG00000138663,1.1454261288480536
4241,ENSG00000138668,2.51451351516201
4242,ENSG00000138674,0.03920904102370071
4243,ENSG00000138678,2.948167660769404
4244,ENSG00000138688,0.9391703414216577
4245,ENSG00000138698,4.046439336059229
4246,ENSG00000138709,1.227379998231207
4247,ENSG00000138744,0.7814493177447308
4248,ENSG00000138750,1.3628341841000058
4249,ENSG00000138756,1.396891983564349
4250,ENSG00000138757,0.03053483736157033
4251,ENSG00000138758,1.8354821272789714
4252,ENSG00000138760,0.9198197898509308
4253,ENSG00000138764,1.5086696003416764
4254,ENSG00000138767,0.522394255395419
4255,ENSG00000138768,2.932221786578094
4256,ENSG00000138777,3.0589446885562035
4257,ENSG00000138778,0.2042043740666021
4258,ENSG00000138780,2.490611368496613
4259,ENSG00000138785,1.116433224654028
4260,ENSG00000138794,2.0411982721801394
4261,ENSG00000138795,3.350217455172163
4262,ENSG00000138796,4.23361930376306
4263,ENSG00000138798,1.5817602997282303
4264,ENSG00000138801,4.838010007387038
4265,ENSG00000138802,-0.07931672797767565
4266,ENSG00000138814,1.992471906926787
4267,ENSG00000138821,1.697228922298087
4268,ENSG00000138834,3.6485150637422064
4269,ENSG00000138867,2.3125085041316042
4270,ENSG00000138942,1.4340586851627508
4271,ENSG00000139083,1.6456684595516071
4272,ENSG00000139112,1.9767938609168096
4273,ENSG00000139116,1.1272002871510838
4274,ENSG00000139117,1.0264030367899475
4275,ENSG00000139131,0.35069302501834526
4276,ENSG00000139132,0.6158441932337627
4277,ENSG00000139133,2.8040257772278636
4278,ENSG00000139146,-0.5114568946366862
4279,ENSG00000139154,0.9524781304272312
4280,ENSG00000139168,5.366578949674816
4281,ENSG00000139178,3.5735405759396066
4282,ENSG00000139180,0.9507098442430182
4283,ENSG00000139182,2.6052846606753084
4284,ENSG00000139190,2.2497270924463986
4285,ENSG00000139194,3.075153219300754
4286,ENSG00000139197,1.3614981649333977
4287,ENSG00000139211,2.052045926815223
4288,ENSG00000139218,4.508086583563403
4289,ENSG00000139233,1.0122971948149209
4290,ENSG00000139269,1.2300624800509132
4291,ENSG00000139278,-0.226986536901911
4292,ENSG00000139289,2.081718078008148
4293,ENSG00000139291,1.1844906485888245
4294,ENSG00000139323,6.256418384756724
4295,ENSG00000139324,1.9365189874749864
4296,ENSG00000139343,0.7452830937146059
4297,ENSG00000139350,1.4418693012098538
4298,ENSG00000139354,1.280838863975749
4299,ENSG00000139370,1.5448890494869378
4300,ENSG00000139372,1.2728016278057328
4301,ENSG00000139405,1.6155792678038023
4302,ENSG00000139428,1.5163455020206964
4303,ENSG00000139436,0.6618859104032848
4304,ENSG00000139437,2.7118614031606962
4305,ENSG00000139438,1.652211287750113
4306,ENSG00000139496,1.1426092530055452
4307,ENSG00000139505,1.5863108097853735
4308,ENSG00000139514,1.2334703430401943
4309,ENSG00000139517,0.9007878531781215
4310,ENSG00000139546,2.8288278229128063
4311,ENSG00000139574,2.097001757670124
4312,ENSG00000139579,2.858588268308906
4313,ENSG00000139613,1.8360744413937813
4314,ENSG00000139618,0.25394906999278316
4315,ENSG00000139620,2.8586045837277756
4316,ENSG00000139624,2.9139365544802858
4317,ENSG00000139629,2.6072694800503924
4318,ENSG00000139636,3.0282591025822647
4319,ENSG00000139637,2.563179315295511
4320,ENSG00000139641,1.9287346170936537
4321,ENSG00000139644,1.5144994216272962
4322,ENSG00000139645,2.5754042663995955
4323,ENSG00000139651,1.819985852261481
4324,ENSG00000139668,2.1798140261079184
4325,ENSG00000139684,1.800489295128959
4326,ENSG00000139687,0.8745739434198846
4327,ENSG00000139697,-0.6483560862148761
4328,ENSG00000139718,2.3263400108896515
4329,ENSG00000139719,0.8612928016283788
4330,ENSG00000139722,1.318233264681157
4331,ENSG00000139725,2.337859338060183
4332,ENSG00000139726,2.0003240113502336
4333,ENSG00000139734,0.5613732052399361
4334,ENSG00000139746,1.1056642404273938
4335,ENSG00000139793,1.2058288472581298
4336,ENSG00000139800,1.8061302905540537
4337,ENSG00000139842,3.3369794957807937
4338,ENSG00000139880,3.0303382517964463
4339,ENSG00000139921,0.30400786114932976
4340,ENSG00000139946,2.5266358071513513
4341,ENSG00000139974,0.9732819581591295
4342,ENSG00000139977,1.3401513563900427
4343,ENSG00000139990,2.1407726407156193
4344,ENSG00000140022,1.3367332060134016
4345,ENSG00000140043,3.63114975934024
4346,ENSG00000140044,1.3800923435355597
4347,ENSG00000140105,4.406159761809708
4348,ENSG00000140153,1.718528510659465
4349,ENSG00000140157,0.7240676164728472
4350,ENSG00000140199,1.9854601011541857
4351,ENSG00000140259,-0.30694079577485933
4352,ENSG00000140262,0.5965371912623413
4353,ENSG00000140263,4.182189530666233
4354,ENSG00000140264,1.8063187710378215
4355,ENSG00000140265,3.5823879071066242
4356,ENSG00000140284,1.4808979350766345
4357,ENSG00000140299,0.6352840713341155
4358,ENSG00000140307,1.23457939905904
4359,ENSG00000140319,2.5833451626295116
4360,ENSG00000140320,1.9406231348641758
4361,ENSG00000140326,2.02888746662992
4362,ENSG00000140332,2.27754452439121
4363,ENSG00000140350,4.024692904361629
4364,ENSG00000140365,3.398308482814203
4365,ENSG00000140367,0.9556619238457194
4366,ENSG00000140374,-0.0693441908772014
4367,ENSG00000140382,0.2430089544430279
4368,ENSG00000140391,4.27137272272677
4369,ENSG00000140395,2.83541113233669
4370,ENSG00000140396,1.0408591861971421
4371,ENSG00000140400,3.3686661614738265
4372,ENSG00000140443,2.4279068100455943
4373,ENSG00000140450,-0.3196255310597183
4374,ENSG00000140451,2.760435125675478
4375,ENSG00000140455,1.63236169349104
4376,ENSG00000140463,2.879642701102377
4377,ENSG00000140464,2.721766747600902
4378,ENSG00000140465,2.1706446101097394
4379,ENSG00000140471,1.2722645483607313
4380,ENSG00000140474,3.4616666926026247
4381,ENSG00000140479,1.640871550679012
4382,ENSG00000140497,2.277605249646198
4383,ENSG00000140521,2.767775069784507
4384,ENSG00000140525,0.791213529977868
4385,ENSG00000140526,1.918451877283155
4386,ENSG00000140534,0.2334799080794426
4387,ENSG00000140545,3.9584398349336696
4388,ENSG00000140553,2.72675178477035
4389,ENSG00000140564,2.4035965006196593
4390,ENSG00000140575,0.5094245291939331
4391,ENSG00000140577,1.3017548833817445
4392,ENSG00000140598,0.681432938711119
4393,ENSG00000140612,2.1620938124328855
4394,ENSG00000140632,1.98717688653443
4395,ENSG00000140688,2.759842951317202
4396,ENSG00000140691,1.2318124573209102
4397,ENSG00000140694,0.10585304635701147
4398,ENSG00000140718,3.029792013829541
4399,ENSG00000140740,1.3097074372081619
4400,ENSG00000140743,-0.18506563828098538
4401,ENSG00000140750,1.7859483190900607
4402,ENSG00000140795,2.405237489434682
4403,ENSG00000140829,2.3085819629884297
4404,ENSG00000140830,3.0975104338092856
4405,ENSG00000140848,3.58901157875783
4406,ENSG00000140931,2.9907465855447293
4407,ENSG00000140941,2.12871666985801
4408,ENSG00000140943,1.2009914346276143
4409,ENSG00000140948,2.115511590764764
4410,ENSG00000140983,3.5009270795593936
4411,ENSG00000140987,2.555248695753778
4412,ENSG00000140988,4.635135073630496
4413,ENSG00000140990,3.528169204755254
4414,ENSG00000140992,1.608120636314559
4415,ENSG00000140993,3.810649551725271
4416,ENSG00000140995,4.397532609322678
4417,ENSG00000141002,1.4739222254072712
4418,ENSG00000141012,3.067409310592698
4419,ENSG00000141013,1.4711142195282576
4420,ENSG00000141026,1.6617229068654096
4421,ENSG00000141027,0.5189620162253339
4422,ENSG00000141030,0.9676596321327132
4423,ENSG00000141068,4.003555348597475
4424,ENSG00000141076,0.06186782097470759
4425,ENSG00000141084,2.154436424412331
4426,ENSG00000141086,2.4843542691113645
4427,ENSG00000141101,0.7502321173840977
4428,ENSG00000141179,4.0917348688293
4429,ENSG00000141198,5.262399873564729
4430,ENSG00000141219,1.7349946934519562
4431,ENSG00000141252,0.6978219402711355
4432,ENSG00000141279,1.5729948668717513
4433,ENSG00000141295,4.030699621001507
4434,ENSG00000141298,1.7651446443078245
4435,ENSG00000141349,2.732534641220863
4436,ENSG00000141367,0.5010873988048956
4437,ENSG00000141378,1.4733900765506527
4438,ENSG00000141380,1.8806833701013204
4439,ENSG00000141384,-0.40994970203347303
4440,ENSG00000141385,0.9091267416195326
4441,ENSG00000141391,2.6955247081347142
4442,ENSG00000141424,1.648284921901247
4443,ENSG00000141425,0.9460911674441511
4444,ENSG00000141428,1.2266590548761078
4445,ENSG00000141429,0.09681962929737911
4446,ENSG00000141446,0.44322923906921535
4447,ENSG00000141448,-1.341061528245961
4448,ENSG00000141452,1.7813540275607462
4449,ENSG00000141456,2.0846228992005402
4450,ENSG00000141480,4.84833023604389
4451,ENSG00000141499,3.0330610531623927
4452,ENSG00000141503,3.634759347924595
4453,ENSG00000141504,3.9458669790514573
4454,ENSG00000141510,1.362185591987953
4455,ENSG00000141522,3.599900251562255
4456,ENSG00000141524,3.7241187904089115
4457,ENSG00000141543,1.3479085714247945
4458,ENSG00000141551,2.6859769377428293
4459,ENSG00000141552,2.2576649081237306
4460,ENSG00000141556,2.074913614983189
4461,ENSG00000141560,1.8473406137110349
4462,ENSG00000141562,1.2900678299246786
4463,ENSG00000141564,1.5837608330646844
4464,ENSG00000141568,2.9818111305233796
4465,ENSG00000141569,3.3632252305227257
4466,ENSG00000141570,1.8160281211052702
4467,ENSG00000141577,6.027141463242823
4468,ENSG00000141580,1.233216828887026
4469,ENSG00000141582,2.931555283514592
4470,ENSG00000141627,2.0192375962775326
4471,ENSG00000141644,2.199673993739025
4472,ENSG00000141646,-0.18884980747516
4473,ENSG00000141664,1.412221735456325
4474,ENSG00000141698,0.38051953597956606
4475,ENSG00000141699,1.852680184935399
4476,ENSG00000141736,1.3982106698246286
4477,ENSG00000141741,3.5969301139921304
4478,ENSG00000141744,2.701652711122317
4479,ENSG00000141759,1.8146967438111201
4480,ENSG00000141858,2.5549544061273304
4481,ENSG00000141867,1.7737046904405098
4482,ENSG00000141873,3.3146739240865117
4483,ENSG00000141905,3.5209962847160403
4484,ENSG00000141934,1.6698519647247663
4485,ENSG00000141956,2.6030230024777556
4486,ENSG00000141959,3.4126533275044104
4487,ENSG00000141968,2.846277142081814
4488,ENSG00000141971,4.776160042335414
4489,ENSG00000141979,0.6258644135026787
4490,ENSG00000141985,2.617265964111436
4491,ENSG00000141994,1.9042047896980872
4492,ENSG00000142002,1.9593206331806183
4493,ENSG00000142039,1.9422588092294726
4494,ENSG00000142082,3.492329830510092
4495,ENSG00000142102,6.480040261680584
4496,ENSG00000142166,1.2520595680092397
4497,ENSG00000142168,3.8929540249438808
4498,ENSG00000142186,3.526896968916938
4499,ENSG00000142188,3.4143989007944824
4500,ENSG00000142197,-0.15185061364447291
4501,ENSG00000142207,0.6690942492069537
4502,ENSG00000142208,3.2020487032124985
4503,ENSG00000142227,2.316511028989295
4504,ENSG00000142230,0.8748527548479951
4505,ENSG00000142252,2.5428679905323732
4506,ENSG00000142327,2.9209930755042772
4507,ENSG00000142330,3.9239304611494177
4508,ENSG00000142347,2.401269918737799
4509,ENSG00000142396,1.3301688390880881
4510,ENSG00000142409,3.0365954396943504
4511,ENSG00000142453,3.0885107304148103
4512,ENSG00000142507,2.436351371878757
4513,ENSG00000142528,1.3606733119370151
4514,ENSG00000142534,4.272938510427007
4515,ENSG00000142539,3.908471007221006
4516,ENSG00000142541,3.2590720388838172
4517,ENSG00000142546,2.3615542232633486
4518,ENSG00000142556,0.34917810750795303
4519,ENSG00000142599,2.4658152078426783
4520,ENSG00000142621,1.795620039222414
4521,ENSG00000142634,2.562615593357689
4522,ENSG00000142655,2.401644987402293
4523,ENSG00000142657,2.196293958957604
4524,ENSG00000142669,3.290718615982409
4525,ENSG00000142676,2.823770999975336
4526,ENSG00000142684,2.338490306269282
4527,ENSG00000142686,3.2804235556728836
4528,ENSG00000142687,2.730393057772564
4529,ENSG00000142731,0.5757433587445768
4530,ENSG00000142751,1.4753058102833512
4531,ENSG00000142784,2.550711394031268
4532,ENSG00000142798,3.3562422421804112
4533,ENSG00000142856,3.933561598137845
4534,ENSG00000142864,0.7894915036258429
4535,ENSG00000142867,1.808224317375298
4536,ENSG00000142871,0.9071628138953496
4537,ENSG00000142875,1.1950522726562771
4538,ENSG00000142910,3.0499295506749227
4539,ENSG00000142937,3.576134199362263
4540,ENSG00000142945,1.3257748583802174
4541,ENSG00000142949,3.8523808449096055
4542,ENSG00000142961,3.143845101115974
4543,ENSG00000143013,0.8117054474977693
4544,ENSG00000143033,1.4865657017673217
4545,ENSG00000143093,1.6159458963228588
4546,ENSG00000143106,1.607600188415141
4547,ENSG00000143107,0.9922313234363219
4548,ENSG00000143110,1.545937296344742
4549,ENSG00000143119,3.272855649262054
4550,ENSG00000143126,4.076930447640042
4551,ENSG00000143149,0.47805094807504583
4552,ENSG00000143155,2.7929799356501035
4553,ENSG00000143156,2.613053573384701
4554,ENSG00000143157,1.954685623371491
4555,ENSG00000143158,0.41191808261757024
4556,ENSG00000143162,1.8602705942455968
4557,ENSG00000143164,1.031469893245209
4558,ENSG00000143179,0.8591000029510022
4559,ENSG00000143183,0.9482451741823452
4560,ENSG00000143190,0.8906362694620584
4561,ENSG00000143198,2.662548532139186
4562,ENSG00000143207,1.3902559008994664
4563,ENSG00000143222,2.1221746883867874
4564,ENSG00000143224,3.0568610719133735
4565,ENSG00000143226,4.146718665957533
4566,ENSG00000143228,2.3298581198181294
4567,ENSG00000143248,0.8590080630258523
4568,ENSG00000143252,1.5178896485521105
4569,ENSG00000143256,4.14249267343583
4570,ENSG00000143258,2.8540219913528593
4571,ENSG00000143294,3.687933091769713
4572,ENSG00000143303,2.6301178890748993
4573,ENSG00000143314,2.6578823411210797
4574,ENSG00000143319,4.54335029953826
4575,ENSG00000143320,1.6298344362618038
4576,ENSG00000143321,2.342668047775468
4577,ENSG00000143322,-0.14168362403668344
4578,ENSG00000143324,1.2765735686053659
4579,ENSG00000143337,4.097729332250795
4580,ENSG00000143353,3.0118580339184122
4581,ENSG00000143367,1.6756322730290705
4582,ENSG00000143368,1.7470038513255992
4583,ENSG00000143369,2.5708271690572952
4584,ENSG00000143373,2.1875244362986725
4585,ENSG00000143374,1.6905760339508025
4586,ENSG00000143376,1.0807473519636066
4587,ENSG00000143379,0.4769650738517209
4588,ENSG00000143382,3.71771310801781
4589,ENSG00000143384,1.9745314740960789
4590,ENSG00000143387,1.745484074251663
4591,ENSG00000143390,2.2730858069367517
4592,ENSG00000143393,1.4709001453753574
4593,ENSG00000143398,0.465692230327546
4594,ENSG00000143401,2.5756373694955728
4595,ENSG00000143416,3.1102135902165426
4596,ENSG00000143418,2.545674481867152
4597,ENSG00000143420,2.583775736270853
4598,ENSG00000143429,4.218084111998351
4599,ENSG00000143436,2.626499411606964
4600,ENSG00000143437,3.2761409498137914
4601,ENSG00000143442,1.3472020656638646
4602,ENSG00000143457,0.6983882564519891
4603,ENSG00000143458,2.6819293939597877
4604,ENSG00000143476,-0.5052722450899026
4605,ENSG00000143479,2.186985682928293
4606,ENSG00000143486,1.993708199093646
4607,ENSG00000143493,1.1644791002944685
4608,ENSG00000143498,0.2342937051663866
4609,ENSG00000143499,2.10011821236626
4610,ENSG00000143507,0.8048656356469001
4611,ENSG00000143514,0.41786628340045917
4612,ENSG00000143515,2.214968740313265
4613,ENSG00000143537,3.129237799927083
4614,ENSG00000143543,2.7010618972801415
4615,ENSG00000143545,1.9192063173137894
4616,ENSG00000143549,1.747560060521767
4617,ENSG00000143553,2.1488606507363115
4618,ENSG00000143554,1.8678773824314745
4619,ENSG00000143569,2.7835713005550518
4620,ENSG00000143570,2.6986194979833216
4621,ENSG00000143575,4.146328201691804
4622,ENSG00000143578,2.7623652926888798
4623,ENSG00000143590,3.1288526119828823
4624,ENSG00000143595,2.7378824384952276
4625,ENSG00000143612,1.1099656743386892
4626,ENSG00000143614,1.5356522775440586
4627,ENSG00000143621,1.8338670252040068
4628,ENSG00000143622,0.7675702328003716
4629,ENSG00000143624,2.3777486134555703
4630,ENSG00000143627,3.0400089021423473
4631,ENSG00000143632,3.7517725921055787
4632,ENSG00000143633,1.1223089550970677
4633,ENSG00000143641,1.6102487435974882
4634,ENSG00000143653,-0.10197895821372907
4635,ENSG00000143702,2.4527577453025846
4636,ENSG00000143727,1.330388859841007
4637,ENSG00000143740,2.0120413601174802
4638,ENSG00000143742,3.2332361503409386
4639,ENSG00000143748,0.6777534525989777
4640,ENSG00000143751,1.1005803458157737
4641,ENSG00000143753,2.1919879502142137
4642,ENSG00000143756,0.4410637178689485
4643,ENSG00000143761,3.376268750287651
4644,ENSG00000143771,5.092500319081902
4645,ENSG00000143774,3.597070511408835
4646,ENSG00000143776,1.0192059435211542
4647,ENSG00000143793,3.7916913141358757
4648,ENSG00000143799,1.3038811842875082
4649,ENSG00000143801,2.485826542097621
4650,ENSG00000143811,3.083355509658944
4651,ENSG00000143815,1.704704535597994
4652,ENSG00000143819,1.8756619787221869
4653,ENSG00000143842,3.2313049802434675
4654,ENSG00000143850,2.5166107346691895
4655,ENSG00000143851,2.187626883543789
4656,ENSG00000143862,1.908265622484783
4657,ENSG00000143870,4.621725497875618
4658,ENSG00000143889,-1.156578559695567
4659,ENSG00000143891,2.1583308114932596
4660,ENSG00000143919,5.448923418653387
4661,ENSG00000143924,0.3698994587129409
4662,ENSG00000143933,0.8776884047724417
4663,ENSG00000143942,4.392308352887455
4664,ENSG00000143947,3.3077850557889827
4665,ENSG00000143951,2.678247555353261
4666,ENSG00000143952,1.5538208441403398
4667,ENSG00000143970,0.7511526721010786
4668,ENSG00000143971,1.4918110165223952
4669,ENSG00000143977,1.2848814328123663
4670,ENSG00000144021,3.3317284849091955
4671,ENSG00000144028,2.0181077826611666
4672,ENSG00000144029,0.8082435957244941
4673,ENSG00000144034,2.0221639976413974
4674,ENSG00000144040,1.929829205021798
4675,ENSG00000144043,2.6158956931178317
4676,ENSG00000144048,0.7489522961606327
4677,ENSG00000144118,2.443364758482697
4678,ENSG00000144134,2.5155969977090766
4679,ENSG00000144136,1.7485100127576956
4680,ENSG00000144161,2.5954254468737004
4681,ENSG00000144182,2.4582078298651378
4682,ENSG00000144199,4.393514830379075
4683,ENSG00000144214,1.468757510878139
4684,ENSG00000144224,1.3451087551699903
4685,ENSG00000144228,2.295568018062177
4686,ENSG00000144231,2.137637916270902
4687,ENSG00000144233,1.6295875853467636
4688,ENSG00000144283,1.8586086096851107
4689,ENSG00000144306,3.988881248071424
4690,ENSG00000144320,2.3486743108492685
4691,ENSG00000144354,1.529555319850236
4692,ENSG00000144357,-0.5251883047052155
4693,ENSG00000144362,2.382359828839037
4694,ENSG00000144366,3.1166031767165605
4695,ENSG00000144381,2.7590877085395857
4696,ENSG00000144395,1.1090058031477432
4697,ENSG00000144401,1.3029036301966392
