,gene_id,AAAAUAUA,AUAAAAUA
422,ENSMUSG00000028649,0.0001013282262496521,0.00012506625130555792
423,ENSMUSG00000028861,0.0,8.126117341134406e-05
424,ENSMUSG00000028849,7.649393696973856e-05,0.0
425,ENSMUSG00000028837,1.0554089709762533e-05,4.2462194368345814e-05
426,ENSMUSG00000028833,0.0,0.0
427,ENSMUSG00000028820,0.00010989010989010989,9.28910480896956e-06
428,ENSMUSG00000042408,1.4810526182367477e-05,0.00010224562544013239
429,ENSMUSG00000028792,3.530249538103276e-05,0.0001237129334795763
430,ENSMUSG00000028800,0.0,6.655307771604752e-05
431,ENSMUSG00000028795,0.0,0.0
432,ENSMUSG00000028790,3.2595586557580104e-05,8.317994043716746e-05
433,ENSMUSG00000028788,2.0186235573203468e-05,4.0372471146406935e-05
434,ENSMUSG00000040025,1.598483108143544e-05,5.137658655349345e-05
435,ENSMUSG00000054405,1.5179113539769278e-05,1.5179113539769278e-05
436,ENSMUSG00000028879,0.0,7.338067118369909e-05
437,ENSMUSG00000028868,4.4195749461621384e-05,5.1545081959237935e-05
438,ENSMUSG00000012117,7.795003807829884e-05,0.00015391533710418904
439,ENSMUSG00000028843,0.0,0.0
440,ENSMUSG00000028832,0.0,0.0
441,ENSMUSG00000037242,5.915598877802133e-05,0.00018378101216005686
442,ENSMUSG00000028809,6.294533826824785e-06,2.793140048042009e-05
443,ENSMUSG00000028673,0.0,6.913716814159292e-05
444,ENSMUSG00000007872,0.0,0.0
445,ENSMUSG00000006699,7.176320316052701e-05,7.282364354185906e-05
446,ENSMUSG00000028760,3.6414734153808635e-05,6.688868726573584e-05
447,ENSMUSG00000066036,0.0,1.890861076210084e-05
448,ENSMUSG00000040945,0.0,0.0
449,ENSMUSG00000040860,8.558712769599451e-06,0.0
450,ENSMUSG00000040659,2.645712622694923e-05,0.0
451,ENSMUSG00000020220,4.0457590115940775e-05,5.2216530659788724e-05
452,ENSMUSG00000028991,1.3534253020060967e-05,5.299506959920928e-05
453,ENSMUSG00000063077,6.559140316395376e-05,4.3210600962982355e-05
454,ENSMUSG00000028990,0.0,0.0
455,ENSMUSG00000039713,1.2113870381586917e-05,2.270864934949567e-05
456,ENSMUSG00000028937,1.07084725434764e-05,3.518023575758979e-05
457,ENSMUSG00000029062,1.1117040199217362e-05,0.0001459257434064555
458,ENSMUSG00000029060,0.0,3.1144886009717205e-05
459,ENSMUSG00000041936,0.0,0.0
460,ENSMUSG00000034724,5.583686479238704e-05,0.00016989164042847124
461,ENSMUSG00000029337,0.0001460569394573535,0.00010441366010654107
462,ENSMUSG00000050640,7.201208941578833e-05,0.00012593624281721246
463,ENSMUSG00000029312,0.0,6.091328118013647e-05
464,ENSMUSG00000029309,5.244889900523125e-05,0.00012126730926140644
465,ENSMUSG00000033805,0.0001540678856499442,1.6075102880658434e-05
466,ENSMUSG00000011831,3.58316255135322e-05,4.172266369772477e-05
467,ENSMUSG00000058558,0.0,0.0
468,ENSMUSG00000029267,0.00010005573783657857,0.00010391553454194566
469,ENSMUSG00000013495,3.0324271851472146e-05,6.064854370294429e-05
470,ENSMUSG00000033434,0.0,0.0
471,ENSMUSG00000014668,3.607615294245272e-05,0.0001152841364504335
472,ENSMUSG00000043323,0.0,5.85290511944442e-06
473,ENSMUSG00000029505,7.118755851801144e-06,7.304928416655426e-05
474,ENSMUSG00000043510,8.325008325008325e-05,0.00013533788368225454
475,ENSMUSG00000029348,0.0,0.0
476,ENSMUSG00000066952,1.1524245353917816e-05,6.0804852527375154e-05
477,ENSMUSG00000029577,4.205921938088829e-05,3.2676386329170637e-05
478,ENSMUSG00000029559,0.0,0.0
479,ENSMUSG00000009013,0.0,0.0
480,ENSMUSG00000067274,0.0,0.0
481,ENSMUSG00000061288,4.147336834840279e-05,3.9056420675039976e-05
482,ENSMUSG00000032898,0.0,1.1437067535883799e-05
483,ENSMUSG00000029359,1.2737409721753592e-05,1.2737409721753592e-05
484,ENSMUSG00000043733,3.2739654269250918e-06,2.235657422088071e-05
485,ENSMUSG00000029614,0.0,0.0
486,ENSMUSG00000038569,0.0,0.0
487,ENSMUSG00000029463,0.00012810658467845247,0.00012025012025012025
488,ENSMUSG00000029465,0.0,2.1177467174925878e-05
489,ENSMUSG00000029438,6.0602951917987435e-05,5.56788118209875e-05
490,ENSMUSG00000049550,3.451368276810219e-05,5.6126768691630454e-05
491,ENSMUSG00000029427,0.0,0.00019536734366483102
492,ENSMUSG00000066278,9.418856550814731e-06,7.63532608346166e-05
493,ENSMUSG00000029401,0.0,0.00011200209666088995
494,ENSMUSG00000029392,0.0,5.632533513574406e-05
495,ENSMUSG00000029389,0.0,7.13877784123358e-05
496,ENSMUSG00000038023,6.797309760033394e-05,9.670455002925095e-05
497,ENSMUSG00000008348,0.0,0.0
498,ENSMUSG00000029439,2.6844217154130448e-05,2.425591900715139e-05
499,ENSMUSG00000029446,0.0,0.0
500,ENSMUSG00000025537,4.138045187453447e-06,0.00025402539588488207
501,ENSMUSG00000034118,3.555387898875491e-05,2.8893105142009614e-05
502,ENSMUSG00000040731,0.0,0.0
503,ENSMUSG00000039959,2.9485538131458725e-05,0.00016244620981773156
504,ENSMUSG00000039747,7.141381391780823e-05,8.724762226539199e-05
505,ENSMUSG00000037364,0.0,0.0
506,ENSMUSG00000029712,0.0,0.0
507,ENSMUSG00000029722,4.3616443993378715e-05,0.0
508,ENSMUSG00000029725,0.0,0.0
509,ENSMUSG00000025856,3.918648849876562e-05,0.0
510,ENSMUSG00000053553,0.0,1.3894498316087319e-05
511,ENSMUSG00000039683,2.9631055517331703e-05,0.00011126299883440769
512,ENSMUSG00000039533,0.0,2.1075632063467704e-05
513,ENSMUSG00000029580,0.0,0.0
514,ENSMUSG00000029581,0.0,0.0
515,ENSMUSG00000045078,0.00018439128415335759,5.7125752808693874e-05
516,ENSMUSG00000029617,5.180009977230183e-05,4.140884649679807e-05
517,ENSMUSG00000045482,1.120833003087895e-05,0.0
518,ENSMUSG00000029621,0.0,1.9175455417066155e-05
519,ENSMUSG00000029622,0.0,1.9661669641330803e-05
520,ENSMUSG00000038722,0.0,8.613452838520942e-05
521,ENSMUSG00000029636,2.4858245853023134e-06,6.829621434083908e-06
522,ENSMUSG00000041453,0.0,0.0
523,ENSMUSG00000042817,7.752427895092905e-05,3.9091123117151825e-05
524,ENSMUSG00000029648,7.001209440970956e-05,0.00010646391005642087
525,ENSMUSG00000029651,1.4129728676482216e-05,3.7909323273118546e-05
526,ENSMUSG00000066551,5.0797908142142705e-06,1.2699477035535676e-05
527,ENSMUSG00000041132,0.0,6.273179432943947e-05
528,ENSMUSG00000029655,3.454012719524143e-05,0.00030364426227096975
529,ENSMUSG00000034021,7.991836872502358e-05,0.00013118223567904356
530,ENSMUSG00000016128,4.0467663301286656e-05,0.00011218715073764303
531,ENSMUSG00000029661,6.130235360873006e-05,5.211545350370882e-05
532,ENSMUSG00000032827,0.00022071096099921653,7.160178898948661e-05
533,ENSMUSG00000012483,0.0,0.0
534,ENSMUSG00000029632,0.0,0.0
535,ENSMUSG00000032625,0.000146866934674737,0.0003455000954570383
536,ENSMUSG00000000416,6.77163478674577e-05,5.7008712597756424e-05
537,ENSMUSG00000060882,6.0588058370978335e-05,0.0001337572092225254
538,ENSMUSG00000068748,0.0001028728700519365,0.00011057544544478513
539,ENSMUSG00000029684,0.00012703252032520327,0.0002900481512341578
540,ENSMUSG00000029769,2.4901166410344578e-05,1.8978083564184808e-05
541,ENSMUSG00000029772,6.851440819657702e-05,0.00010364319604243913
542,ENSMUSG00000029775,0.00011218128067502581,0.00018608349590985116
543,ENSMUSG00000051855,8.77493714696183e-06,1.754987429392366e-05
544,ENSMUSG00000025607,0.00013716629091798912,0.0002810222698284362
545,ENSMUSG00000025609,9.873879549534634e-05,0.00018411416240064583
546,ENSMUSG00000025608,3.2174411047405778e-06,0.0
547,ENSMUSG00000053768,5.914142192534479e-05,9.386041759090409e-05
548,ENSMUSG00000029763,7.245417262774101e-05,8.713329012753286e-05
549,ENSMUSG00000038871,0.0,3.678273663560569e-05
550,ENSMUSG00000029761,0.0002288888197059526,0.00018045747020398046
551,ENSMUSG00000029838,5.019285668532645e-05,0.0004433639082134835
552,ENSMUSG00000038665,6.445933963505356e-05,7.064773662643729e-05
553,ENSMUSG00000038538,9.213483476682708e-05,0.0001270801516079062
554,ENSMUSG00000039419,0.000136156786103833,0.00014265859752183238
555,ENSMUSG00000029686,0.00014428254347958238,2.9531750422714795e-05
556,ENSMUSG00000029687,7.5743284552379155e-06,5.462537250428606e-05
557,ENSMUSG00000025823,0.0,3.8654812524159255e-05
558,ENSMUSG00000062519,4.9101906114747575e-05,9.587896664426391e-05
559,ENSMUSG00000029814,9.54429941364264e-06,2.3369389863534626e-05
560,ENSMUSG00000029817,1.8166095142983863e-05,7.266438057193545e-05
561,ENSMUSG00000029819,0.0,0.0
562,ENSMUSG00000038388,5.489949660072757e-05,0.00016555207327965105
563,ENSMUSG00000004535,8.560505235287279e-05,0.00013198142593725997
564,ENSMUSG00000086040,4.801376215257029e-05,7.78428464825719e-05
565,ENSMUSG00000019124,0.0001050381184676682,4.820351389840834e-05
566,ENSMUSG00000029777,1.2487512487512488e-05,0.00020986658189772227
567,ENSMUSG00000029804,3.4688435799200055e-05,7.955024255847969e-05
568,ENSMUSG00000037709,0.0001021249937501611,0.0002444904432472334
569,ENSMUSG00000025889,0.00014133441418158347,0.00010286329525388981
570,ENSMUSG00000071424,0.00011973393495942446,0.00013774866497717075
571,ENSMUSG00000029920,6.946077793523991e-05,7.954286800826099e-05
572,ENSMUSG00000029919,0.00012900338404107833,9.040131937160931e-05
573,ENSMUSG00000029913,8.983476072440798e-05,0.00019521134074042284
574,ENSMUSG00000052656,0.0002176330617989307,0.00013714447309417566
575,ENSMUSG00000052337,3.4658441063320975e-06,9.008995526352185e-05
576,ENSMUSG00000053907,0.0,0.0
577,ENSMUSG00000079523,0.0,0.0
578,ENSMUSG00000052738,3.0364075245881994e-05,8.803360807542633e-05
579,ENSMUSG00000063063,8.980977819757721e-05,9.799307538631145e-05
580,ENSMUSG00000030000,7.227145489734411e-06,3.25887021794533e-05
581,ENSMUSG00000029998,0.0,0.0
582,ENSMUSG00000071337,8.561391914828978e-05,7.434328246840406e-05
583,ENSMUSG00000057230,3.6639346956425544e-05,3.267394119688618e-05
584,ENSMUSG00000033174,0.0002209886505807264,2.8532027170487005e-05
585,ENSMUSG00000033152,9.511128019783145e-06,9.511128019783145e-06
586,ENSMUSG00000034312,1.7515902969174385e-05,8.87143075388391e-06
587,ENSMUSG00000030096,1.642774076238099e-05,4.4755157128771434e-05
588,ENSMUSG00000034083,3.766478342749529e-05,0.00013796166487644546
589,ENSMUSG00000030020,6.175893329930495e-05,3.571136701556775e-05
590,ENSMUSG00000035199,0.0,5.3960716598316424e-05
591,ENSMUSG00000030077,0.00013119312429071836,0.00011372014086887222
592,ENSMUSG00000034648,8.165709464057269e-05,8.165709464057269e-05
593,ENSMUSG00000030102,4.677083338401032e-05,3.290641388816143e-05
594,ENSMUSG00000030104,0.0,1.0259146028684571e-05
595,ENSMUSG00000056755,0.00012097427596722993,0.0001648084554095994
596,ENSMUSG00000030264,9.078046916616174e-05,5.968716071008597e-05
597,ENSMUSG00000034269,8.234517035026888e-05,0.00019078336866940333
598,ENSMUSG00000030286,1.6783029001074113e-05,0.0001332128589621219
599,ENSMUSG00000030298,0.0,5.744107300604413e-05
600,ENSMUSG00000030310,8.033245663339332e-05,8.033245663339332e-05
601,ENSMUSG00000009394,2.5749910627813122e-05,2.9566250319678713e-05
602,ENSMUSG00000042389,6.645401382243488e-05,0.0002035329283788244
603,ENSMUSG00000007827,0.00014626318034226916,7.397728956231046e-05
604,ENSMUSG00000030172,7.290701189432768e-05,8.520420174899593e-05
605,ENSMUSG00000030180,0.00012090565221787908,9.325837146782734e-05
606,ENSMUSG00000019210,0.0,5.302929316619763e-05
607,ENSMUSG00000051586,1.9363901638570616e-06,4.5250365911842955e-05
608,ENSMUSG00000007458,0.00020593080724876442,9.232453392596891e-05
609,ENSMUSG00000040649,1.890989583079923e-05,2.6771288733745177e-05
610,ENSMUSG00000004268,0.0,4.671139612426354e-05
611,ENSMUSG00000063870,1.3001140950151581e-05,1.3001140950151581e-05
612,ENSMUSG00000030342,0.0,5.038138710034965e-06
613,ENSMUSG00000000399,0.0,4.355969856688592e-05
614,ENSMUSG00000000184,0.0,0.0
615,ENSMUSG00000030350,1.909857254941533e-05,6.199704894047044e-06
616,ENSMUSG00000090698,0.0,0.0
617,ENSMUSG00000030209,1.580312534429296e-05,5.080812813916294e-05
618,ENSMUSG00000030213,5.720955917349062e-05,4.4396627417247266e-05
619,ENSMUSG00000030216,0.0,0.0
620,ENSMUSG00000015766,3.139870431726619e-05,6.009835567492909e-05
621,ENSMUSG00000030235,4.567345162346817e-05,3.906928217350457e-05
622,ENSMUSG00000030279,1.7888013729308382e-05,3.0240868764033916e-05
623,ENSMUSG00000016487,0.00012782603336459092,9.007974257574603e-06
624,ENSMUSG00000030309,8.326495174627101e-05,7.747357459158763e-05
625,ENSMUSG00000068250,0.00010441436497774526,4.225979921941045e-05
626,ENSMUSG00000078816,0.0,8.033466725205043e-05
627,ENSMUSG00000006335,0.0,6.619194371847193e-05
628,ENSMUSG00000008373,0.0,4.699248120300752e-05
629,ENSMUSG00000064179,0.0,3.708463796822803e-05
630,ENSMUSG00000030431,0.0,0.0001860728890166892
631,ENSMUSG00000060860,1.3627505757621183e-05,0.0
632,ENSMUSG00000012848,5.4300608166811465e-05,0.0
633,ENSMUSG00000005566,2.256974615806496e-06,0.0
634,ENSMUSG00000030376,0.0,0.0
635,ENSMUSG00000001988,0.0,0.0
636,ENSMUSG00000041187,3.058103975535168e-05,6.116207951070335e-05
637,ENSMUSG00000030413,0.0,0.0002204585537918871
638,ENSMUSG00000048481,0.0,8.479606546256254e-05
639,ENSMUSG00000003545,0.0,0.0
640,ENSMUSG00000003549,0.0,8.458603908398665e-05
641,ENSMUSG00000002043,3.657465227170009e-05,0.0
642,ENSMUSG00000061028,0.0,9.149474988078705e-06
643,ENSMUSG00000040952,0.0,0.0
644,ENSMUSG00000040940,3.463194416239629e-05,0.0
645,ENSMUSG00000003380,0.0,0.0
646,ENSMUSG00000045039,0.0,2.8808481216870246e-06
647,ENSMUSG00000063160,0.0,0.00023047269042856904
648,ENSMUSG00000046865,0.0,0.0
649,ENSMUSG00000003435,0.0,8.665019842554169e-06
650,ENSMUSG00000015149,0.0,3.159158400202186e-05
651,ENSMUSG00000054808,0.0,1.1784778007178847e-05
652,ENSMUSG00000074227,1.1536692198507063e-05,2.3073384397014125e-05
653,ENSMUSG00000037166,0.0,0.0
654,ENSMUSG00000006095,0.0,0.0
655,ENSMUSG00000030579,0.0,0.0
656,ENSMUSG00000006651,0.0,0.0
657,ENSMUSG00000036845,0.0,0.0
658,ENSMUSG00000036835,0.0,0.0
659,ENSMUSG00000006315,0.0,0.0
660,ENSMUSG00000036634,0.0,4.943153732081068e-05
661,ENSMUSG00000036570,0.0,0.0
662,ENSMUSG00000052997,3.935458480913026e-05,0.0
663,ENSMUSG00000039257,4.72357631409893e-06,0.0
664,ENSMUSG00000004610,1.2303149606299212e-05,1.2303149606299212e-05
665,ENSMUSG00000038695,0.0,0.0
666,ENSMUSG00000051113,0.0,0.0
667,ENSMUSG00000062785,0.00010689832402061143,0.0
668,ENSMUSG00000038502,0.0,0.0
669,ENSMUSG00000002968,0.0,0.0
670,ENSMUSG00000007783,0.0,0.0
671,ENSMUSG00000003420,1.9313967861557477e-05,0.0
672,ENSMUSG00000003429,0.0,0.0
673,ENSMUSG00000074129,0.0,0.0
674,ENSMUSG00000070570,0.0,0.0
675,ENSMUSG00000003863,0.0,5.002618450428599e-05
676,ENSMUSG00000003872,0.0,0.0
677,ENSMUSG00000063511,0.0,0.0
678,ENSMUSG00000003868,0.0,0.0
679,ENSMUSG00000050708,0.0,0.0
680,ENSMUSG00000003873,0.0,0.0
681,ENSMUSG00000003273,0.0,0.0
682,ENSMUSG00000062044,1.7659108568199476e-05,0.0
683,ENSMUSG00000040212,0.0,0.0
684,ENSMUSG00000058975,0.0,8.594018563080097e-06
685,ENSMUSG00000063229,0.0,0.00030445696367164307
686,ENSMUSG00000014402,1.579804354114504e-05,8.153254328044466e-05
687,ENSMUSG00000063297,0.0002548636991837056,0.000325997590910113
688,ENSMUSG00000030447,3.131501494570773e-05,3.822454686231002e-05
689,ENSMUSG00000055026,0.0001379547130620156,0.00013325259330599292
690,ENSMUSG00000055078,5.816774170357478e-05,4.0102829891918725e-05
691,ENSMUSG00000033676,8.498856447116917e-05,8.624244780946241e-05
692,ENSMUSG00000025326,9.489945437523262e-05,0.00010259209969891195
693,ENSMUSG00000102252,0.0005919407924318399,0.00017404402013113479
694,ENSMUSG00000052040,1.4724554538995132e-05,1.4724554538995132e-05
695,ENSMUSG00000033458,0.0,1.0400632358447395e-05
696,ENSMUSG00000033429,0.00018208947194118733,0.0
697,ENSMUSG00000030518,2.8435787778049775e-05,4.975154316822639e-05
698,ENSMUSG00000078681,0.0,0.0
699,ENSMUSG00000030512,2.3905144387072098e-05,0.0
700,ENSMUSG00000058145,1.4246173410302111e-05,5.667579031436421e-05
701,ENSMUSG00000005533,4.4078101015377885e-06,1.4889607741777782e-05
702,ENSMUSG00000030551,0.0,3.207595586348473e-05
703,ENSMUSG00000070509,4.3740451129827916e-05,4.3740451129827916e-05
704,ENSMUSG00000078671,3.6302273249440435e-05,9.938100947888923e-05
705,ENSMUSG00000025790,3.682257253919374e-05,4.655026948780406e-05
706,ENSMUSG00000066406,8.813319962007881e-05,6.763653346366972e-05
707,ENSMUSG00000025103,9.634126702204162e-05,0.0001109705691450371
708,ENSMUSG00000046027,0.0,0.0
709,ENSMUSG00000015709,1.745724534235376e-05,1.4320857146011746e-05
710,ENSMUSG00000030629,7.54203614363174e-05,6.65480465618888e-05
711,ENSMUSG00000049583,0.00013242870342677386,9.280900201879558e-05
712,ENSMUSG00000030621,3.6555485063797334e-05,0.00015188897513794577
713,ENSMUSG00000030619,5.0982284253383846e-05,6.0606060606060605e-05
714,ENSMUSG00000039361,5.873546019246832e-05,0.00015569717045305038
715,ENSMUSG00000041328,0.00011308555170971857,0.00015563771910380157
716,ENSMUSG00000061119,0.0002067094318900729,0.0002369718970565449
717,ENSMUSG00000030647,0.0,7.692307692307693e-05
718,ENSMUSG00000035354,4.534676190943887e-05,3.2068075854402856e-05
719,ENSMUSG00000035314,7.87306692680338e-06,2.356875441767362e-05
720,ENSMUSG00000030737,1.8442698535649738e-05,0.00012945163788088062
721,ENSMUSG00000035227,3.293715233769891e-05,0.0
722,ENSMUSG00000058761,6.622089566132618e-05,7.876226782948927e-05
723,ENSMUSG00000030729,0.0,0.00013822289374569363
724,ENSMUSG00000030704,0.00015498980377343194,0.00017549829760664883
725,ENSMUSG00000030691,0.0001400135009100804,0.00012083281326149286
726,ENSMUSG00000066306,4.488090706598386e-06,2.9920604710655904e-06
727,ENSMUSG00000073940,0.0,0.0
728,ENSMUSG00000031029,0.0,0.0
729,ENSMUSG00000031016,2.501250625312656e-05,0.0
730,ENSMUSG00000005610,6.935774726036899e-05,0.0
731,ENSMUSG00000038296,2.300540763857813e-05,5.7828222608257866e-05
732,ENSMUSG00000038187,8.243223601719096e-06,0.00018007957525303543
733,ENSMUSG00000055723,8.776857182979918e-06,0.00010450235000714905
734,ENSMUSG00000030754,8.507293821019893e-05,6.252170043877995e-05
735,ENSMUSG00000051910,0.00011043162896196826,6.499015621482067e-05
736,ENSMUSG00000030654,4.2697550231452796e-05,0.00017746843971932341
737,ENSMUSG00000030655,3.630177740138264e-05,0.00018001434512938385
738,ENSMUSG00000008734,2.8835063437139562e-05,0.0
739,ENSMUSG00000030905,0.0,3.0119574711605072e-05
740,ENSMUSG00000030876,3.394433129667346e-05,0.00010839553614827058
741,ENSMUSG00000034951,3.5699429712157043e-05,5.8563688414824035e-05
742,ENSMUSG00000066189,4.641401229901854e-06,6.64414995412709e-05
743,ENSMUSG00000078591,5.812207573306468e-05,6.29655820441534e-05
744,ENSMUSG00000030707,0.0,0.0
745,ENSMUSG00000063065,0.0,0.0
746,ENSMUSG00000030703,0.0,4.725897920604915e-05
747,ENSMUSG00000042675,0.0,0.0
748,ENSMUSG00000030695,0.0,0.0
749,ENSMUSG00000060538,1.697908177125781e-05,1.3424138186386337e-05
750,ENSMUSG00000030677,0.00015378596364511857,2.11222864461063e-05
751,ENSMUSG00000054716,0.0,0.00011946702992247075
752,ENSMUSG00000030822,5.235656917873486e-06,5.235656917873486e-06
753,ENSMUSG00000053877,0.0,9.064282273315194e-05
754,ENSMUSG00000042105,9.287831804258459e-05,3.212399170363679e-05
755,ENSMUSG00000040268,8.248552560726696e-05,9.988893667583638e-05
756,ENSMUSG00000030861,0.00015834223550541084,7.358916087590341e-05
757,ENSMUSG00000041836,6.85421578600747e-06,5.139366301701494e-05
758,ENSMUSG00000031068,2.902819912396737e-05,0.0
759,ENSMUSG00000025474,0.0,6.824445068092176e-05
760,ENSMUSG00000038611,0.0,1.4325416153339254e-05
761,ENSMUSG00000025503,5.963029218843172e-05,0.0
762,ENSMUSG00000025147,2.291423101261075e-05,2.8098248566303795e-05
763,ENSMUSG00000037664,0.0,0.0
764,ENSMUSG00000059119,4.701323262949352e-05,8.73611559360353e-05
765,ENSMUSG00000004567,0.0,6.345096045524588e-05
766,ENSMUSG00000051906,0.0,0.0
767,ENSMUSG00000011832,9.919686993290442e-05,3.572818026625533e-05
768,ENSMUSG00000040028,3.998677600715989e-05,0.00013432195540840803
769,ENSMUSG00000040459,1.1939728251784989e-05,1.1939728251784989e-05
770,ENSMUSG00000079157,8.590354865049332e-05,9.466016364937237e-05
771,ENSMUSG00000031502,1.2533064621063861e-05,2.604519450382097e-05
772,ENSMUSG00000031503,8.160709063068755e-05,2.489504471464379e-06
773,ENSMUSG00000031442,7.518080222823836e-06,2.824957973149809e-05
774,ENSMUSG00000031451,0.0,0.0
775,ENSMUSG00000038416,5.546724747765839e-05,0.0002070347288804214
776,ENSMUSG00000038398,2.8396183552930485e-05,3.88078236572493e-05
777,ENSMUSG00000038365,4.030283861030328e-05,0.00011585436475113134
778,ENSMUSG00000060924,4.2603316897256414e-05,7.14217503126386e-05
779,ENSMUSG00000031479,3.319942896982172e-05,3.619873171902326e-05
780,ENSMUSG00000008892,5.837968126365746e-05,5.837968126365746e-05
781,ENSMUSG00000031538,0.0,2.2342374547566916e-05
782,ENSMUSG00000015341,6.385696040868455e-05,7.870116495644705e-05
783,ENSMUSG00000031556,0.0,0.0
784,ENSMUSG00000031557,2.5010955382317335e-05,3.765086317724008e-05
785,ENSMUSG00000061313,0.00016914055570787625,3.499195185107425e-05
786,ENSMUSG00000037316,0.0,0.00016297262059973924
787,ENSMUSG00000015994,4.7819433817903595e-05,0.0
788,ENSMUSG00000063626,0.00010192232822750634,0.00014986413970682978
789,ENSMUSG00000031577,0.0,6.24687656171914e-05
790,ENSMUSG00000031513,0.0,5.7077625570776254e-05
791,ENSMUSG00000031523,4.919576421457145e-05,0.00010265359225500655
792,ENSMUSG00000039539,0.00016631513776604748,0.00010651987254645791
793,ENSMUSG00000039478,0.0002260303167421792,7.707432864638989e-05
794,ENSMUSG00000031590,3.2824552765468566e-05,0.00015674559272901758
795,ENSMUSG00000031626,0.00016628698239891935,0.00015518105152576605
796,ENSMUSG00000031634,7.046223224351747e-05,5.781477470738772e-05
797,ENSMUSG00000038143,3.272975501496196e-05,4.903076576493796e-05
798,ENSMUSG00000031517,0.00011899677528489005,0.0001230616176503031
799,ENSMUSG00000031610,0.0001100715465052284,5.50357732526142e-05
800,ENSMUSG00000054162,0.00018121417340692637,0.0001859692556854672
801,ENSMUSG00000037852,6.219238093579632e-06,2.487695237431853e-06
802,ENSMUSG00000031605,1.6290073476059114e-05,7.764377954884545e-05
803,ENSMUSG00000036356,6.540420911631395e-05,6.137234072977425e-05
804,ENSMUSG00000006273,1.0562004245925707e-05,2.1124008491851414e-05
805,ENSMUSG00000048967,0.0,0.0
806,ENSMUSG00000011306,1.419244961680386e-05,1.971375625911761e-05
807,ENSMUSG00000002341,3.518648838845883e-05,1.763233064146419e-05
808,ENSMUSG00000071078,0.0,0.0
809,ENSMUSG00000031848,0.0,0.0
810,ENSMUSG00000095026,0.0,0.0
811,ENSMUSG00000002910,0.0,0.0
812,ENSMUSG00000045128,0.0,0.0
813,ENSMUSG00000002395,0.0,0.0
814,ENSMUSG00000031807,0.0,0.0
815,ENSMUSG00000034799,0.0,0.0
816,ENSMUSG00000003039,0.0,0.0
817,ENSMUSG00000055148,0.0,0.0
818,ENSMUSG00000031791,0.0,6.384701641934567e-05
819,ENSMUSG00000031618,0.00016663348473287546,0.00012031650330594152
820,ENSMUSG00000037148,1.77920403028686e-05,2.0675638963755e-05
821,ENSMUSG00000031681,5.3146258503401365e-06,3.0501005056465464e-05
822,ENSMUSG00000036990,0.0,9.879597974498273e-05
823,ENSMUSG00000036977,4.759501201114596e-05,8.439727151841143e-05
824,ENSMUSG00000031715,0.0001622118569034901,0.00021579387687472424
825,ENSMUSG00000031708,0.0,1.6430888436258176e-05
826,ENSMUSG00000034656,1.892448038109429e-05,0.00011475521829078815
827,ENSMUSG00000001911,2.9204630968163284e-05,5.593934215158179e-06
828,ENSMUSG00000003814,0.0,0.00014076576576576576
829,ENSMUSG00000005161,6.213881811967936e-05,6.213881811967936e-05
830,ENSMUSG00000005142,0.0,3.189792663476874e-05
831,ENSMUSG00000031697,0.00014441475918838904,0.0
832,ENSMUSG00000031703,0.00010612650915464699,8.657766568062971e-05
833,ENSMUSG00000036879,8.233935730740382e-05,9.324497775067036e-05
834,ENSMUSG00000031660,0.00014383959174376102,6.488022821159135e-05
835,ENSMUSG00000036712,4.933246100238234e-05,0.00012955431477392482
836,ENSMUSG00000055932,4.1547208822353256e-05,3.752441239192295e-05
837,ENSMUSG00000031754,0.0,0.00011510128913443831
838,ENSMUSG00000031760,0.0,0.0
839,ENSMUSG00000031762,0.0,0.0
840,ENSMUSG00000031765,0.0,0.0
841,ENSMUSG00000031781,0.0,0.0
842,ENSMUSG00000031782,2.0265888456549934e-05,0.0
843,ENSMUSG00000031672,0.0001515962501186363,7.760721079223835e-05
844,ENSMUSG00000039199,2.9316915860451482e-05,0.0
845,ENSMUSG00000005698,2.9920272322504585e-05,6.713211600429645e-05
846,ENSMUSG00000060098,7.3786035254967644e-06,9.974637917326735e-05
847,ENSMUSG00000041308,7.301061306846076e-05,0.00015490247991567404
848,ENSMUSG00000031924,5.902715058194522e-05,7.072067316242954e-05
849,ENSMUSG00000039067,0.0,0.0
850,ENSMUSG00000003657,0.0,0.0
851,ENSMUSG00000031841,3.3404610116492634e-05,6.485567295426103e-05
852,ENSMUSG00000031839,0.0,0.0
853,ENSMUSG00000061410,7.810242351820176e-06,3.3405600783027284e-06
854,ENSMUSG00000040010,0.0,0.0
855,ENSMUSG00000050751,4.28474027084635e-06,4.28474027084635e-06
856,ENSMUSG00000037300,7.058630151570141e-05,4.9747531278760295e-06
857,ENSMUSG00000056820,0.0,0.00010418392656052736
858,ENSMUSG00000025810,2.3488944913098202e-05,9.175133881716909e-05
859,ENSMUSG00000025899,1.7131772721936583e-05,3.436662587723673e-05
860,ENSMUSG00000025898,6.033249175475541e-05,0.00015596539679500225
861,ENSMUSG00000025892,0.0001485737870994748,0.00015818936224889417
862,ENSMUSG00000047193,0.00010873651046215605,8.040195246533588e-05
863,ENSMUSG00000032002,0.00016638476470914992,0.00013423259480769894
864,ENSMUSG00000031997,0.00011679394081347619,0.00010576666846617344
865,ENSMUSG00000004096,4.3073742246726395e-05,0.0006341898591993804
